"postId","title","description","location","salary","experience","typeOfWork","companyId","companyName","cityName","industryNames","createDate","expireDate","logo"
"8babd44f-12f2-11f0-8a60-0a0027000011","Chuyên Viên Tố Tụng","Nghiên cứu hồ sơ, đánh giá và tư vấn phương án giải quyết vụ việc tranh chấp. Soạn thảo đơn khởi kiện, đơn từ, tài liệu pháp lý liên quan đến tố tụng. Đại diện khách hàng làm việc với cơ quan tố tụng, cơ quan nhà nước có thẩm quyền. Tham gia tranh tụng tại Tòa án, trọng tài hoặc cơ quan có thẩm quyền khi được phân công. Hỗ trợ khách hàng trong các giai đoạn tố tụng: sơ thẩm, phúc thẩm, thi hành án. Báo cáo tiến độ, kết quả xử lý vụ việc cho cấp quản lý.","11/50 Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh","15000000","1 năm","Toàn thời gian","929af899-0c65-4d29-a7df-fdb095ee4e91","CÔNG TY LUẬT TNHH HÌNH LUẬT","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846249/167238957786_vsnb5c.png"
"8babd601-12f2-11f0-8a60-0a0027000011","Chuyên Viên Pháp Lý","1. Soạn thảo, kiểm tra hợp đồng  Các hợp đồng mẫu hoặc các hợp đồng khác phát sinh trong quá trình hoạt động của công ty.  Soát xét, kiểm tra tính pháp lý hợp đồng phát sinh trong quá trình hoạt động của công ty  2. Soạn thảo và hoàn thiện hồ sơ, công văn, văn bản, biểu mẫu, tài liệu  Hồ sơ đăng ký kinh doanh, đăng ký thay đổi nội dung đăng ký kinh doanh, thành lập mới Chi nhánh, địa điểm kinh doanh của Công ty, chấm dứt địa điểm kinh doanh và các thủ tục pháp lý có liên quan khác  Các công văn gửi Sở/Ban/Ngành  Soạn thảo các biểu mẫu liên quan đến hoạt động kinh doanh của công ty khi có yêu cầu hoặc phát sinh tùy từng thời điểm.  Các hồ sơ pháp lý khác khi có phát sinh theo chỉ đạo của quản lý trực tiếp, Ban Tổng giám đốc  3. Tư vấn pháp lý  Cung cấp ý kiến pháp lý đối với các vấn đề phát sinh trong quá trình hoạt động của công ty  Cảnh báo các rủi ro pháp lý có thể phát sinh trong quá trình hoạt động của công ty  4. Các công việc khác  Theo dõi và thực hiện các thủ tục pháp lý dự án, Hợp đồng,...","11/50 Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh","34000000","3 năm","Toàn thời gian","929af899-0c65-4d29-a7df-fdb095ee4e91","CÔNG TY LUẬT TNHH HÌNH LUẬT","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846249/167238957786_vsnb5c.png"
"8babd79f-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Nhân sự","Soạn thảo hợp đồng lao động, tư vấn về các quy định pháp luật lao động hiện hành. Giải quyết tranh chấp nhân sự một cách công bằng, lập báo cáo pháp lý chi tiết. Phối hợp với đội nhân sự để đảm bảo hợp đồng minh bạch, tuân thủ luật và hỗ trợ xây dựng môi trường làm việc chuyên nghiệp.","11/50 Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh","23000000","2 năm","Toàn thời gian","929af899-0c65-4d29-a7df-fdb095ee4e91","CÔNG TY LUẬT TNHH HÌNH LUẬT","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846249/167238957786_vsnb5c.png"
"8bacc740-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Startup","Hỗ trợ pháp lý cho các startup, kiểm tra hợp đồng kinh doanh để đảm bảo tuân thủ quy định pháp luật. Tư vấn về chính sách pháp lý, soạn thảo tài liệu pháp lý chi tiết. Liên hệ với cơ quan chức năng để đảm bảo hoạt động kinh doanh minh bạch, hỗ trợ startup phát triển bền vững.","11/50 Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh","16000000","1 năm","Toàn thời gian","929af899-0c65-4d29-a7df-fdb095ee4e91","CÔNG TY LUẬT TNHH HÌNH LUẬT","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846249/167238957786_vsnb5c.png"
"8bacc96a-12f2-11f0-8a60-0a0027000011","Trưởng Phòng Pháp Lý ","1. Cố vấn pháp lý cho ban lãnh đạo:   Cung cấp tư vấn pháp lý chuyên sâu, hỗ trợ ban lãnh đạo trong việc đưa ra các quyết định chiến lược và các vấn đề pháp lý quan trọng.   Đánh giá và đưa ra các phương án pháp lý tối ưu để bảo vệ quyền lợi hợp pháp của công ty trong các giao dịch, hợp đồng và các hoạt động khác.   2. Soạn thảo, điều chỉnh các văn bản, hợp đồng:   Soạn thảo và điều chỉnh các hợp đồng, thỏa thuận, văn bản pháp lý, mẫu biểu liên quan đến các giao dịch của công ty đảm bảo tuân thủ đầy đủ quy định pháp lý hiện hành.   Xem xét và đánh giá các hợp đồng, văn bản pháp lý từ các đối tác, đảm bảo quyền lợi của công ty được bảo vệ.   3. Trực tiếp xử lý các vấn đề pháp lý:   Giải quyết các tranh chấp pháp lý phát sinh trong quá trình hoạt động của công ty, bao gồm nhưng không giới hạn trong các vấn đề liên quan đến hợp đồng, tài sản, lao động, và các vấn đề pháp lý khác. Tham gia vào các thủ tục tố tụng pháp lý khi cần thiết và phối hợp với các cơ quan chức năng để giải quyết các vấn đề pháp lý của công ty.","11/50 Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh","36000000","3 năm","Toàn thời gian","929af899-0c65-4d29-a7df-fdb095ee4e91","CÔNG TY LUẬT TNHH HÌNH LUẬT","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846249/167238957786_vsnb5c.png"
"8baccab9-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Hợp tác","Soạn thảo hợp đồng hợp tác xã, tư vấn về các quy định pháp luật liên quan. Giải quyết tranh chấp một cách chuyên nghiệp, lập báo cáo pháp lý chi tiết. Phối hợp với các hợp tác xã để đảm bảo hợp đồng minh bạch, tuân thủ luật và hỗ trợ phát triển quan hệ đối tác bền vững.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","23000000","2 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8baccc05-12f2-11f0-8a60-0a0027000011","Chuyên viên Hỗ trợ Trường học","Chuẩn bị và quản lý hồ sơ pháp lý cho các cơ sở giáo dục, tư vấn về quy định giáo dục và chính sách pháp luật. Liên hệ với cơ quan chức năng để đảm bảo tuân thủ quy định, đồng thời tổ chức và lưu trữ tài liệu hiệu quả, hỗ trợ trường học vận hành trơn tru và đạt tiêu chuẩn quản lý.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","15000000","1 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8baccd32-12f2-11f0-8a60-0a0027000011","Nhân Viên Pháp Lý","-Chủ động xử lý và tham mưu cho lãnh đạo Công ty giải quyết tốt các tình huống pháp lý phát sinh trong giao dịch kinh tế, dân sự, lao động, thuế, bảo hiểm... -Tư vấn và hướng dẫn tất cả các vấn đề, hồ sơ pháp lý như: đầu tư/giải quyết/ tranh tụng/ xử lý các phát sinh về tranh chấp quyền lợi giữa công ty với đối tác và Người lao động; -Nghiên cứu, cập nhật thường xuyên các quy định pháp luật , các lĩnh vực liên quan về những thay đổi, điều chỉnh và tư vấn phương án cho Ban Lãnh đạo Công ty để nắm bắt, điều chỉnh kịp thời, phù hợp; -Đảm bảo tất cả các tài liệu Pháp lý được bảo mật an toàn -Phân công nhiệm vụ, hướng dẫn, hỗ trợ, soát xét và chịu trách nhiệm toàn bộ về chất lượng công việc tư vấn pháp lý của phòng; -Xử lý các vụ kiện của Công ty (Nếu có) -Thực hiện một số công việc khác liên quan đến vấn đề pháp lý trong Công ty -Tham mưu, hỗ trợ các phòng ban/chi nhánh trong lĩnh vực chuyên môn được phân công.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","35000000","3 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacce7d-12f2-11f0-8a60-0a0027000011","Nhân Viên Pháp Chế","Soạn thảo và kiểm tra tính chính xác của các văn bản, hợp đồng, hồ sơ pháp lý cá nhân của Ban giám đốc hoặc công ty. Trực tiếp làm việc với các cơ quan ban ngành và đối tác trong các thủ tục pháp lý của Ban lãnh đạo và Công ty. Tham gia công tác liên tỉnh với Ban giám đốc về dự án của Công ty quản lý và bảo mật các hồ sơ, thông tin được giao từ Quản lý trực tiếp. Hỗ trợ xây dựng và kiểm soát việc thực hiện các quy định, chính sách đúng và đủ của các Phòng/Ban/Bộ phận. Hỗ trợ các tác vụ hành chính, văn phòng khi cần thiết. Thực hiệc các nhiệm vụ hỗ trợ khác và báo cáo kết quả công việc với cấp trên Tuân thủ quy định, quy chế của công ty.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","32000000","3 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8baccfab-12f2-11f0-8a60-0a0027000011","Chuyên viên Điều khoản Bảo hiểm","Soạn thảo và rà soát các điều khoản bảo hiểm, đảm bảo tuân thủ quy định pháp luật hiện hành. Tư vấn khách hàng về các quy định pháp lý liên quan, chuẩn bị tài liệu hợp đồng chính xác. Làm việc chặt chẽ với khách hàng để đảm bảo hợp đồng bảo hiểm rõ ràng, minh bạch và đáp ứng yêu cầu pháp lý.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","16000000","1 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacd0e5-12f2-11f0-8a60-0a0027000011","Chuyên Viên Pháp Lý Xây Dựng","- Thực hiện các thủ tục pháp lý đầu tư xây dựng - Đến các cơ quan ban ngành nộp và trình phê duyệt hồ sơ - Soạn thảo văn bản, công văn gửi các cơ quan ban ngành - Lập bảng tiến độ thực hiện công việc - Và các công việc liên quan khác... - Đi tỉnh làm việc nếu có yêu cầu của công ty","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","34000000","3 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacd64e-12f2-11f0-8a60-0a0027000011","Chuyên viên Hợp đồng Năng lượng","Kiểm tra và soạn thảo hợp đồng cung cấp năng lượng, đảm bảo tuân thủ các quy định pháp luật năng lượng. Tư vấn khách hàng về chính sách pháp lý, giải quyết tranh chấp hiệu quả. Lập báo cáo rủi ro chi tiết, phối hợp với các bên để đảm bảo hợp đồng minh bạch và đáp ứng tiêu chuẩn ngành năng lượng.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","25000000","2 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacd7d5-12f2-11f0-8a60-0a0027000011","Chuyên viên Hỗ trợ Y tế","Hỗ trợ pháp lý cho bệnh viện, chuẩn bị hồ sơ pháp lý để đảm bảo tuân thủ quy định y tế. Tư vấn về chính sách pháp luật, liên hệ với cơ quan chức năng để đảm bảo hoạt động minh bạch. Quản lý tài liệu chính xác, hỗ trợ bệnh viện vận hành hiệu quả và đáp ứng tiêu chuẩn y tế.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","15000000","1 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacd903-12f2-11f0-8a60-0a0027000011","Luật sự tư vấn pháp lý (chuyên vận tải biển)","Soạn thảo hợp đồng vận tải biển, đảm bảo tuân thủ các quy định quốc tế về hàng hải. Tư vấn khách hàng về luật vận tải, xử lý tranh chấp một cách hiệu quả. Chuẩn bị báo cáo pháp lý chi tiết, phối hợp với các bên liên quan để đảm bảo hợp đồng minh bạch và đáp ứng tiêu chuẩn toàn cầu.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","26000000","2 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacdabe-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Công nghệ","Soạn thảo hợp đồng phần mềm, tư vấn về quyền sở hữu trí tuệ cho các dự án công nghệ. Giải quyết tranh chấp pháp lý, lập báo cáo rủi ro chi tiết. Phối hợp với đội kỹ thuật để đảm bảo hợp đồng tuân thủ quy định pháp luật và bảo vệ lợi ích của doanh nghiệp trong lĩnh vực công nghệ.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","17000000","1 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacdbfa-12f2-11f0-8a60-0a0027000011","Luật sư Tư vấn Thuế Quốc tế","Tư vấn pháp lý thuế quốc tế, soạn thảo hồ sơ thuế. Giải quyết tranh chấp thuế, hỗ trợ tuân thủ quy định. Theo dõi luật thuế quốc tế mới. Đảm bảo quyền lợi khách hàng được bảo vệ.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","38000000","4 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacdd1f-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Xuất nhập khẩu","Kiểm tra hợp đồng xuất nhập khẩu, tư vấn quy định hải quan. Giải quyết tranh chấp, lập báo cáo rủi ro pháp lý và phối hợp với đội logistics để tuân thủ luật.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","24000000","2 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacde46-12f2-11f0-8a60-0a0027000011","Chuyên viên Tư vấn Pháp lý Tài chính","Hỗ trợ pháp lý khoản vay. Chuẩn bị hồ sơ tín dụng. Tư vấn quy định tài chính. Liên hệ ngân hàng. Quản lý tài liệu.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","16000000","1 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bacdf64-12f2-11f0-8a60-0a0027000011","Luật sư Du lịch Quốc tế","Tư vấn pháp lý công ty du lịch. Soạn thảo hợp đồng tour. Giải quyết tranh chấp khách hàng. Hỗ trợ tuân thủ quy định. Theo dõi luật mới.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","32000000","3 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bace07c-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Giao dịch Trực tuyến","Hỗ trợ pháp lý kinh doanh online. Kiểm tra hợp đồng giao dịch. Tư vấn quy định thương mại điện tử. Giải quyết tranh chấp trực tuyến. Báo cáo rủi ro.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","25000000","2 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bace1ab-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Trường học","Hỗ trợ pháp lý trường học. Kiểm tra hợp đồng giáo dục. Tư vấn quy định giáo dục. Chuẩn bị tài liệu pháp lý. Liên hệ cơ quan.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","15000000","1 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bace2d0-12f2-11f0-8a60-0a0027000011","Luật sư Hợp đồng Bảo hiểm","Tư vấn pháp lý hợp đồng bảo hiểm. Soạn thảo điều khoản bảo hiểm. Giải quyết tranh chấp bảo hiểm. Hỗ trợ tuân thủ quy định. Theo dõi luật mới.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","33000000","3 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bace3f6-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Đất đai","Hỗ trợ pháp lý dự án bất động sản. Kiểm tra hợp đồng mua bán. Tư vấn quy định đất đai. Giải quyết tranh chấp tài sản. Báo cáo rủi ro.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","24000000","2 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bace50e-12f2-11f0-8a60-0a0027000011","Chuyên viên Quan hệ Lao động","Hỗ trợ pháp lý quan hệ lao động. Chuẩn bị hồ sơ lao động. Tư vấn quy định lao động. Liên hệ cơ quan chức năng. Quản lý tài liệu.","E17A KP5, Phường Tân Hiệp, Thành phố Biên Hòa, Tỉnh Đồng Nai","16000000","1 năm","Toàn thời gian","5f7f45e6-6d82-423f-a2b1-b33748987a9c","CÔNG TY LUẬT TNHH LUẬT VIỆT GLOBAL","Đồng Nai","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743846067/t%E1%BA%A3i_xu%E1%BB%91ng_2_vzfjuz.png"
"8bace661-12f2-11f0-8a60-0a0027000011","Luật sư Dự án Môi trường","Tư vấn quy định môi trường, hỗ trợ xin giấy phép. Giải quyết tranh chấp môi trường, soạn thảo báo cáo. Theo dõi chính sách môi trường mới. Đảm bảo dự án tuân thủ luật bảo vệ môi trường.","P802 #8 Tòa nhà Viet Nam Business Center 57-59 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh","34000000","3 năm","Toàn thời gian","e8ec8a8b-687a-4a24-aabc-8dc34fea07a3","CÔNG TY LUẬT TNHH MỘT THÀNH VIÊN NAM SƠN","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744170304/Logo-va-Slogan-Nam-Son-1024x724_q3rljk.jpg"
"8baf90cf-12f2-11f0-8a60-0a0027000011","Chuyên viên Hợp đồng Ngân hàng","Hỗ trợ pháp lý khoản vay. Kiểm tra hợp đồng tài chính. Tư vấn quy định ngân hàng. Giải quyết tranh chấp nợ. Báo cáo rủi ro.","P802 #8 Tòa nhà Viet Nam Business Center 57-59 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh","25000000","2 năm","Toàn thời gian","e8ec8a8b-687a-4a24-aabc-8dc34fea07a3","CÔNG TY LUẬT TNHH MỘT THÀNH VIÊN NAM SƠN","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744170304/Logo-va-Slogan-Nam-Son-1024x724_q3rljk.jpg"
"8baf92d7-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Công trình","Hỗ trợ pháp lý dự án xây dựng. Kiểm tra giấy phép xây dựng. Tư vấn quy định xây dựng. Chuẩn bị tài liệu pháp lý. Liên hệ cơ quan.","P802 #8 Tòa nhà Viet Nam Business Center 57-59 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh","17000000","1 năm","Toàn thời gian","e8ec8a8b-687a-4a24-aabc-8dc34fea07a3","CÔNG TY LUẬT TNHH MỘT THÀNH VIÊN NAM SƠN","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744170304/Logo-va-Slogan-Nam-Son-1024x724_q3rljk.jpg"
"8baf944e-12f2-11f0-8a60-0a0027000011","Luật sư Năng lượng Bền vững","Tư vấn pháp lý dự án năng lượng tái tạo. Soạn thảo hợp đồng cung cấp. Giải quyết tranh chấp năng lượng. Hỗ trợ xin giấy phép. Theo dõi chính sách.","P802 #8 Tòa nhà Viet Nam Business Center 57-59 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh","35000000","3 năm","Toàn thời gian","e8ec8a8b-687a-4a24-aabc-8dc34fea07a3","CÔNG TY LUẬT TNHH MỘT THÀNH VIÊN NAM SƠN","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744170304/Logo-va-Slogan-Nam-Son-1024x724_q3rljk.jpg"
"8baf9586-12f2-11f0-8a60-0a0027000011","Chuyên viên Tư vấn Pháp lý Y tế","Hỗ trợ pháp lý cho bệnh viện, kiểm tra hợp đồng và tư vấn quy định y tế. Giải quyết tranh chấp và báo cáo rủi ro pháp lý.","P802 #8 Tòa nhà Viet Nam Business Center 57-59 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh","26000000","2 năm","Toàn thời gian","e8ec8a8b-687a-4a24-aabc-8dc34fea07a3","CÔNG TY LUẬT TNHH MỘT THÀNH VIÊN NAM SƠN","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744170304/Logo-va-Slogan-Nam-Son-1024x724_q3rljk.jpg"
"8baf96b3-12f2-11f0-8a60-0a0027000011","Chuyên viên Pháp lý Đấu thầu","Hỗ trợ pháp lý đấu thầu, kiểm tra hồ sơ và tư vấn quy định. Soạn thảo tài liệu pháp lý, liên hệ cơ quan chức năng để đảm bảo quy trình đấu thầu hợp pháp.","P802 #8 Tòa nhà Viet Nam Business Center 57-59 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh","16000000","1 năm","Toàn thời gian","e8ec8a8b-687a-4a24-aabc-8dc34fea07a3","CÔNG TY LUẬT TNHH MỘT THÀNH VIÊN NAM SƠN","Thành phố Hồ Chí Minh","Luật","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744170304/Logo-va-Slogan-Nam-Son-1024x724_q3rljk.jpg"
